Description:,,,,,,,,,,,,,,,,,,,,,,
Source: https://doi.org/10.5061/dryad.9p8cz8wc6,,,,,,,,,,,,,,,,,,,,,,
"Citation: Acevedo, Miguel; Beaudrot, Lydia; Melendez-Ackerman, Elvia; Tremblay, Raymond (2020), Local extinction risk under climate change in a neotropical asymmetrically dispersed epiphyte, Dryad, Dataset, https://doi.org/10.5061/dryad.9p8cz8wc6",,,,,,,,,,,,,,,,,,,,,,
License: CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
UID,x.coord,y.coord,z.coord,Phorophyte,X70199,X20100,X80100,X10101,X60101,X10102,X60102,X120202,X61003,X12404,X71704,X12205,X91705,X72406,X20307,X61507,X10208,Total_Moss_area
743,157.8425,-170.2185465,45.8421526,TREES,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,28
744,158.9248818,-169.280803,46.22550797,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
745,158.6687899,-173.8854429,43.62295181,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
746,158.3675865,-173.5264827,43.76621395,TREES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
747,161.8345405,-172.0943474,45.72295181,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
748,161.1506213,-171.3154313,45.9431141,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
749,159.753298,-172.3927457,44.82115769,TREES,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,,96
750,162.2377757,-166.9410569,45.66315495,TREES,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,22
751,160.7234209,-165.6553943,47.33714003,TREES,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,23
752,162.7389383,-165.0481714,46.96699757,TREES,0,0,0,,0,,,,0,0,,0,,0,0,0,0,27
753,161.6968694,-170.8742612,46.18832082,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,676
754,161.7466099,-172.2986412,44.60542234,ROCKS,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,12
755,161.1430797,-172.3169327,44.21041382,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
756,160.2829508,-172.6203053,43.98045663,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
757,161.1870904,-173.496847,43.86587185,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,25
758,160.6466668,-173.352041,43.42875221,ROCKS,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,13
759,160.0766871,-173.7532038,42.87522272,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
760,159.6337182,-174.2544773,42.36349668,ROCKS,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0
761,161.8599574,-173.3415034,43.19899982,ROCKS,1,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,56
762,161.3613712,-174.2050802,42.90362386,ROCKS,0,0,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,44
763,161.4055859,-174.6610941,42.64924798,ROCKS,0,0,0,,,0,0,0,0,0,0,,0,1,1,0,1,108
765,161.6651202,-172.4351487,44.53289451,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47
766,163.0226393,-172.9698897,44.35374658,TREES,0,0,0,0,,0,0,0,0,0,,0,0,0,1,0,1,16
768,161.6683207,-172.4632398,42.91314125,TREES,0,0,,0,0,,,1,,1,1,1,0,1,1,1,1,14
773,163.2661861,-173.7037435,44.22676947,TREES,1,1,1,1,,0,0,0,0,1,1,1,1,0,1,0,0,22
774,165.2764479,-173.9862674,45.93015664,TREES,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
775,165.9919781,-173.7037435,45.86459055,TREES,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
776,166.60857,-173.2340021,46.33584815,TREES,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
781,162.4741409,-172.9116983,42.76699933,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
782,162.6979964,-173.269942,42.56096489,ROCKS,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5
783,162.8695259,-173.3913387,42.57695772,ROCKS,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10
784,163.066813,-173.6982008,42.59335115,ROCKS,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,6
785,164.016257,-179.2584784,43.85248757,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,1,39
787,165.9318624,-180.5024871,45.57367853,TREES,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,44
788,166.6198984,-183.5916655,45.11290064,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
789,163.897607,-179.2210682,43.57949919,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,12
791,172.113425,-182.708476,47.55331619,TREES,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,79
792,171.9204751,-182.962193,47.52077726,TREES,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,51
793,164.9639846,-179.2956366,43.62617193,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47
794,164.7010147,-179.8862766,43.0440283,ROCKS,0,0,0,0,0,1,1,,1,1,0,1,0,0,1,0,0,43
795,164.2782085,-178.1078375,43.04398255,ROCKS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1
796,163.6185486,-178.0842005,42.62261602,ROCKS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3
797,166.1865504,-179.6742739,43.73365405,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,19
798,166.4761647,-180.6842789,44.29232521,ROCKS,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9
799,166.1865504,-181.1676879,43.95684626,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,14
800,165.7881325,-181.9338142,43.89409394,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
801,164.138945,-180.6509316,44.60448816,TREES,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,1,19
802,163.6938952,-180.8490805,44.237381,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
803,166.7355963,-182.4691264,45.36552005,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
804,165.5704858,-183.2334996,44.81096733,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
805,167.2420933,-179.6742739,44.2831349,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23
806,168.3447731,-180.097553,44.13811038,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,169.5679136,-180.5670727,44.58902695,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
808,170.704175,-180.4735585,45.79135705,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
809,170.2836782,-182.2264667,44.91200144,ROCKS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
810,170.7422781,-182.2585351,44.89594768,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
811,171.3775704,-182.7599936,45.23811344,ROCKS,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,8
812,171.7822957,-182.4907134,45.4961412,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,173.213899,-190.0034778,46.95799976,TREES,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,96
814,173.9038203,-191.0458351,46.95799976,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
815,174.6650037,-189.6838235,48.14903182,TREES,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
816,174.9980142,-189.3542352,48.10491212,TREES,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,34
817,165.2246094,-180.4844896,44.11235253,ROCKS,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,3
818,164.8912846,-181.8213824,43.76882344,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
819,164.8103305,-181.9783309,43.60865483,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
820,163.6034234,-181.8448262,43.87122969,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
821,165.4453499,-181.0174043,44.05172602,ROCKS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
822,165.4846262,-181.4663347,43.91823881,ROCKS,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
823,165.2800891,-182.9063432,43.66594907,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
824,164.6994018,-183.6188342,43.62309559,ROCKS,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
825,170.5995897,-186.7417676,45.34074782,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38
826,170.1847018,-187.5924137,45.92072123,ROCKS,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,1,0,178
827,170.9436931,-184.5691842,45.30235253,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
828,170.4386161,-183.6702085,45.04458445,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,53
829,170.6880967,-188.7651638,46.52117481,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65
830,169.9090698,-189.4916182,46.14397306,ROCKS,0,0,0,0,0,0,0,0,,0,1,,,,,,,0
831,168.8762799,-191.1263695,46.80775361,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11
832,168.7532097,-193.1109912,46.68729641,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
833,169.4627512,-188.6519249,46.28308064,ROCKS,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,106
834,169.0069483,-189.8393322,45.89422628,ROCKS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,5
837,169.3403572,-187.9577942,47.15348412,TREES,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,172
838,172.0655735,-190.2042891,49.03137037,TREES,0,0,0,,0,,0,,0,0,0,0,,0,0,,0,2
839,172.7537471,-189.6970032,48.89934267,TREES,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
840,173.437877,-186.1334609,46.68206075,TREES,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,23
841,173.6509837,-189.3431148,47.77804713,TREES,1,1,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,7
842,174.4868732,-190.3046957,47.65536457,TREES,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,30
845,171.7081579,-190.3663391,47.80172656,ROCKS,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,,115
846,173.2193278,-191.8513616,47.72773962,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,173.549796,-192.7235284,47.11112682,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
848,173.4916761,-194.5680447,46.91446473,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,168.5011863,-189.9279648,45.76393209,ROCKS,1,0,1,1,1,1,,,1,1,,1,1,0,1,,,141
850,170.0876643,-191.3315619,47.38932511,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,172.4007748,-194.5753134,46.88832529,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,172.3291325,-195.6031284,47.40738745,ROCKS,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,173.2744236,-190.4484236,48.40378471,ROCKS,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,25
854,173.5842212,-191.0697815,47.98660387,ROCKS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
856,174.0649728,-190.7839919,48.35877579,ROCKS,0,0,,,0,,0,,0,0,0,0,,0,0,,0,3
857,173.6885211,-191.378502,48.3415152,ROCKS,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4
858,171.4771439,-194.849669,46.96441299,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,170.8686619,-195.4056783,47.43033757,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,170.8671998,-195.89356,47.64058955,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
861,173.9317156,-192.1269776,48.27266217,ROCKS,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,,0,1
862,173.6023165,-192.6975136,47.71986482,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
865,175.7704292,-189.8025791,48.16222614,ROCKS,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,238
866,176.7596807,-189.3093565,47.6700748,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5
867,179.0951941,-188.5595004,47.50435589,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,175.3677167,-193.640207,48.79279424,ROCKS,1,1,1,0,1,1,1,,1,1,0,1,0,0,0,0,0,1
870,176.3104842,-195.1200555,49.31254232,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,177.7746479,-195.4871102,49.77855845,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,176.0413387,-191.3389833,48.69941359,ROCKS,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,,32
874,176.8740518,-191.5543375,48.09715833,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
875,178.1396722,-191.1184395,47.88950202,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
876,179.5609842,-191.6778866,48.13937821,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0
877,177.2077958,-192.8591398,49.00289645,ROCKS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8
878,178.035881,-193.9989013,48.5177999,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,178.5338666,-194.6188952,48.73234651,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,178.4253412,-196.2043182,48.97182999,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,175.0683283,-188.1934546,48.12270919,ROCKS,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,190
882,175.7703066,-188.4770723,48.18894755,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11
883,176.4847048,-188.7513802,47.56863656,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
885,180.3130674,-185.0988995,47.36406972,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,375
886,182.6383178,-186.6673007,47.19252332,ROCKS,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,40
887,183.2779462,-187.1749299,47.30089201,ROCKS,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,91
888,185.2086411,-189.2801144,48.67391705,ROCKS,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,115
889,174.1093833,-188.956234,48.01550763,ROCKS,1,,0,1,1,1,1,,1,1,1,1,1,1,1,1,1,187
890,173.264685,-186.431697,45.82103777,ROCKS,0,,,,,,,0,0,0,0,0,0,0,0,0,1,358
891,174.9273392,-184.8252546,47.19693704,ROCKS,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,227
892,172.7867089,-184.3435203,46.17349637,ROCKS,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,56
893,181.480687,-184.9864705,49.00858307,TREES,1,1,,1,1,1,1,0,0,1,,1,1,,,,1,87
897,182.8339564,-189.4128153,48.56290032,TREES,1,1,1,1,1,1,1,1,1,1,0,,,,,,,24
898,184.1923241,-189.2460288,49.29058124,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35
900,183.2304339,-187.624421,48.9858083,TREES,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,133
901,183.2639307,-190.9123137,49.57592892,TREES,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,385
903,183.8875192,-192.2141458,50.49679966,TREES,0,0,0,,,,0,0,0,,0,0,0,,,0,0,68
904,184.3988825,-193.6398596,49.74289419,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
905,182.8982159,-190.8412259,48.0816735,ROCKS,1,,1,1,1,1,,1,,1,1,1,1,,1,1,,130
906,184.1437921,-191.5749264,48.55137933,ROCKS,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,48
908,185.6742919,-194.3245328,48.2612489,ROCKS,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,8
909,184.9701247,-196.494475,49.00022433,TREES,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,49
910,186.7707889,-195.5769907,48.55219433,TREES,0,0,0,0,,,0,0,0,0,,0,,,,,,0
911,187.5367333,-194.6637309,49.33157956,TREES,0,0,0,0,0,0,,,,0,0,,,0,0,,0,13
912,187.3736716,-197.6409081,49.86547191,TREES,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,15
917,192.9073237,-214.2139435,52.29629305,ROCKS,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,104
918,192.718834,-212.6788181,52.09267219,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,122
919,192.1552369,-211.8992585,51.41046088,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2
920,191.7189094,-210.6621476,51.36247453,ROCKS,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,23
921,192.374696,-215.3059922,51.75533331,ROCKS,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,87
922,193.1168919,-216.1905069,51.46744626,ROCKS,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,3
923,193.118558,-216.9767336,51.41637524,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,39
924,192.4903172,-217.5121762,50.81757861,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,36
925,190.501023,-205.6667803,51.66963874,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,145
926,190.6731753,-204.0288599,50.38290625,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0
927,190.6609656,-202.6148924,50.37241139,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
929,188.043576,-205.8386217,50.74859332,ROCKS,1,1,1,,1,1,0,0,0,1,0,0,,,,,,3
930,186.1919141,-204.5178442,50.58954856,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2
931,185.2440975,-205.0885037,50.84980186,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,9
932,185.3317297,-209.5711579,50.5068012,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
933,198.4098824,-207.4804834,52.97948577,ROCKS,1,0,1,,1,1,1,,1,1,1,1,1,1,1,0,1,233
934,199.8218363,-208.5639137,52.94842048,ROCKS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,16
935,199.1664656,-208.6912697,52.48787785,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
936,197.9854538,-209.8875375,52.70100586,ROCKS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,65
937,202.8891947,-213.8951452,55.22695946,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,159
938,204.1011859,-214.3603851,55.2949962,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
939,205.0838974,-214.5871323,55.42828922,ROCKS,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
940,205.3752673,-216.8579313,55.36202051,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
941,202.0661465,-217.7672824,55.12329874,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20
942,203.0669537,-218.0828357,55.56873223,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114
943,202.5216047,-217.140398,55.42074414,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
944,201.2794255,-216.6225962,55.41853334,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
945,199.9746504,-214.8421381,55.28045108,TREES,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,126
946,201.5307,-212.8859157,55.3240821,TREES,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,26
948,201.3072089,-215.6910714,55.28045108,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
949,203.0348045,-220.4286485,55.52133381,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38
950,203.2827834,-219.8968562,55.5830056,TREES,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,58
951,204.5882596,-219.0782506,56.35296045,TREES,0,0,0,0,0,,0,0,1,1,1,0,1,0,0,,,12
952,205.9511638,-217.661127,56.0863766,TREES,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,90
953,203.5433248,-220.598797,55.08710274,ROCKS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,729
954,203.0265429,-219.9718904,54.0089448,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,22
955,202.6289911,-219.6352903,53.93243885,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
956,202.2841326,-218.9277925,54.40726535,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
957,211.2986267,-227.106268,57.23898874,ROCKS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48
958,211.2583439,-227.7648875,57.03725226,ROCKS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,20
959,210.440302,-227.5249009,56.9101649,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
961,212.3145134,-229.1263426,58.36096852,ROCKS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60
962,211.4790202,-229.4470584,57.9147707,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
963,210.5920079,-229.636572,57.74238902,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
964,208.9660603,-229.3604893,57.33474383,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,212.4398652,-227.9337,58.95887359,TREES,1,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,147
970,212.1861473,-230.0000663,58.15971306,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
973,211.7121946,-228.1561712,58.53708922,TREES,1,0,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,16
974,211.9021612,-229.0898869,58.42009465,TREES,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,50
976,213.7535501,-228.5529705,58.82935273,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
977,213.1841712,-233.0491152,59.06945308,ROCKS,1,1,1,1,,1,1,,1,0,1,,1,1,0,,0,90
978,211.7873217,-232.4271978,57.95853896,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
980,209.2844397,-232.0041853,57.91177619,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
985,215.7309297,-235.3301049,62.62837446,TREES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39
986,215.8259418,-236.1640155,62.8376369,TREES,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,54
987,216.7175668,-234.7135856,63.62202997,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,46
988,217.952003,-235.0573914,63.31252425,TREES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
989,215.5253296,-237.2862599,60.28427846,ROCKS,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,110
990,215.0116659,-236.3783624,59.08429023,ROCKS,0,0,0,0,0,0,0,0,0,0,,,,,,0,,4
991,214.3830176,-236.4563217,59.01293031,ROCKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
993,216.7597592,-238.6952544,61.48501158,ROCKS,1,1,1,1,1,1,1,,1,1,,0,1,,0,1,1,170
994,216.9835049,-240.3947718,60.3068866,ROCKS,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
995,216.7597592,-241.205495,60.178263,ROCKS,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0
996,216.8686043,-241.8121698,59.9638637,ROCKS,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1
997,213.3800106,-241.846921,59.71109023,ROCKS,1,0,1,1,0,,,,,1,,,,,0,1,0,5
998,215.3891857,-243.532819,60.85151256,ROCKS,0,0,0,0,0,0,,,,,,,,,0,0,0,16
999,216.3986041,-245.5087677,62.02568988,ROCKS,0,0,0,0,0,,,,,,,,,,0,0,0,16
1000,216.8367808,-246.7837005,62.14603308,ROCKS,0,0,0,0,0,,,,,,,,,,0,0,0,0
1001,150.8630729,-195.8486906,46.43201274,ROCKS,,,,,,,,,1,1,1,1,0,0,0,0,1,47
1002,150.6475047,-195.3151405,45.79290819,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,8
1003,151.4039323,-194.7147554,45.79188613,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,17
1004,152.5136238,-194.9337753,45.80057647,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,9
1005,150.2236551,-191.8115658,44.52600438,TREES,,,,,,,,,1,1,1,1,0,1,,,1,9
1006,151.3192377,-191.6673296,46.04695633,TREES,,,,,,,,,0,0,0,0,0,0,0,,0,0
1007,147.2157893,-194.3805258,46.62923698,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,7
1008,146.7710834,-194.4132652,46.54189348,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,20
1009,159.2493451,-191.1657008,45.39491267,ROCKS,,,,,,,,,1,1,1,1,1,0,0,0,0,6
1010,158.4216518,-191.5342136,45.23515634,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,4
1011,158.3580574,-192.5381636,45.06196822,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,0
1012,156.0762507,-193.6896941,45.04018879,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,3
1013,160.7969072,-209.2343498,50.61336467,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,1,13
1014,160.4033416,-208.3292109,49.89626666,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,11
1015,159.0392864,-208.1360664,49.81778782,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,10
